ExperimentID,FractionID,ID,Total_SpecCounts
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0674,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0675,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0699,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0712,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0746,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0796,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0815,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0841,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0875,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0877,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0886,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0901,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG0985,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1003,26
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1037,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1046,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1076,19
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1189,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1226,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1350,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1353,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1376,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1461,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1475,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1508,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1548,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1560,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1619,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1628,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1646,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1668,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1722,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1749,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1753,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1789,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1793,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1797,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1869,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1962,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG1995,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2005,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2046,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2062,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2072,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2146,13
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2239,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2291,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2309,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2314,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2397,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2479,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2581,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2584,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2739,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2758,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG2971,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3031,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3080,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3090,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3092,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3166,12
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3172,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3174,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3283,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3338,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3353,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3401,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3421,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3424,15
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3434,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3436,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3449,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3454,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3459,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3464,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3504,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3591,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3592,35
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3677,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3696,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG3958,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4010,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4024,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4031,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4075,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4078,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4119,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4207,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4223,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4676,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4811,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H05,KOG4848,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG4102NDK,33
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG4103VJ5,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG41067GK,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG4106CXF,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG4106HRX,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG4108X01,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG4109TCM,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410A6KB,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410CCEA,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410CEEF,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410CJBM,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410CYXS,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IEA8,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IEBH,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IEZA,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IF55,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IF6T,59
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IFC9,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IFJ8,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IFNK,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IFZ1,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IG6M,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IGPC,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IHZM,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IIBB,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IIRS,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IJET,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IJG1,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IJIP,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IMJ3,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IP4N,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IRNV,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IRS7,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410ISHD,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IT8A,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410ITJD,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IU52,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IV7A,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IV8W,16
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IYWX,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IZ8H,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410IZCP,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410J0KS,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410J127,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410J15A,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410J1B8,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410J2AG,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410JB9F,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410JF7I,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410KCRR,63
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410KCXR,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410KD8M,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410KDWC,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410KGP3,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RKBN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RKIE,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RNQQ,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RQ0V,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RR3Q,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RRTK,14
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RRZ7,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RS1H,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RSHA,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RSPD,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RT54,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RTF9,52
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RUCG,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RUP1,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RV52,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RVVA,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RW1S,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RWM6,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RWUP,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410RY09,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410S0BI,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410S0NC,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410S2W7,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410S301,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410UIDH,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410UN5U,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410V5BS,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410VI9I,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,ENOG410VI9V,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0020,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0030,14
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0031,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0035,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0052,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0084,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0107,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0113,13
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0120,13
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0122,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0124,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0147,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0190,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0276,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0334,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0394,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0407,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0471,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0473,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0643,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0651,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0663,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0674,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0675,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0699,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0712,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0746,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0796,33
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0815,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0841,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0846,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0862,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0865,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0875,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0877,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0886,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0901,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0936,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG0985,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1003,17
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1037,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1060,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1076,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1189,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1226,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1241,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1350,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1353,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1474,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1475,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1508,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1548,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1560,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1570,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1619,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1624,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1628,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1646,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1668,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1678,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1686,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1694,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1714,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1722,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1749,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1751,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1753,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1767,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1774,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1780,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1793,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1869,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG1995,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2005,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2072,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2146,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2202,14
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2291,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2309,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2314,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2397,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2402,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2416,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2478,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2479,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2581,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2712,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2739,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2885,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2888,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG2959,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3080,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3090,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3126,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3166,15
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3174,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3283,19
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3291,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3333,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3338,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3353,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3401,19
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3424,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3434,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3436,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3445,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3449,18
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3452,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3459,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3464,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3504,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3591,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3592,23
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3677,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3696,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3786,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG3933,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4010,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4024,37
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4034,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4098,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4119,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4207,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4223,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4422,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4676,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4788,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4811,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H06,KOG4848,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG4102NDK,25
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG4103VJ5,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG41066GU,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG41067GK,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG4106CXF,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG4106HRX,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG4108YM9,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG4109TCM,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG410C9KQ,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG410CJBM,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG410CYXS,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1H07,ENOG410IE11,6
