ExperimentID,FractionID,ID,Total_SpecCounts
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q16576|RBBP7_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q5SSJ5|HP1B3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q6NZI2|PTRF_HUMAN,20
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q6P2Q9|PRP8_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q6P5R6|RL22L_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q7Z6Z7|HUWE1_HUMAN,13
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q8IU81|I2BP1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q8IY81|SPB1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q8IZH2|XRN1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q8N108|MIER1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q8NHW5|RLA0L_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q8TBY0|RBM46_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q8WXK1|ASB15_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q8WXX5|DNJC9_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q92522|H1X_HUMAN,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q92552|RT27_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q92626|PXDN_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q96AG4|LRC59_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q96EY7|PTCD3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q96HC4|PDLI5_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q96PD6|MOGT1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q99733|NP1L4_HUMAN,31
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q99873|ANM1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9BQE5|APOL2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9BSJ8|ESYT1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9BT78|CSN4_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9BUF5|TBB6_HUMAN,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9BUQ8|DDX23_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9BVA1|TBB2B_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9BVC6|TM109_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9H4L5|OSBL3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9NQC3|RTN4_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9NTJ5|SAC1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9NYC9|DYH9_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9NZM1|MYOF_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9P0L2|MARK1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9UBG0|MRC2_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9UBI6|GBG12_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9UEE9|CFDP1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9UHV9|PFD2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9UJU6|DBNL_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9ULT0|TTC7A_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9UNF1|MAGD2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9UPN3|MACF1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9Y230|RUVB2_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9Y265|RUVB1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9Y2Q9|RT28_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9Y490|TLN1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9Y4F1|FARP1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9Y5B9|SP16H_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G09,sp|Q9Y6V0|PCLO_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O00231|PSD11_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O00303|EIF3F_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O14974|MYPT1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O15355|PPM1G_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O15371|EIF3D_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O15372|EIF3H_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O15460|P4HA2_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O43175|SERA_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O43237|DC1L2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O43242|PSMD3_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O43399|TPD54_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O43491|E41L2_HUMAN,15
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O43707|ACTN4_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O43852|CALU_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O43861|ATP9B_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O43897|TLL1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O60664|PLIN3_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O60841|IF2P_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O75369|FLNB_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O75607|NPM3_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O75643|U520_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O75832|PSD10_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O76021|RL1D1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O95789|ZMYM6_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|O95810|SDPR_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P02452|CO1A1_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P02461|CO3A1_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P02545|LMNA_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P02792|FRIL_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P02794|FRIH_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P04792|HSPB1_HUMAN,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P05166|PCCB_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P05386|RLA1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P05387|RLA2_HUMAN,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P05388|RLA0_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P06396|GELS_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P06576|ATPB_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P06748|NPM_HUMAN,54
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P06753|TPM3_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P07237|PDIA1_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P07437|TBB5_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P07814|SYEP_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P07858|CATB_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P07900|HS90A_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P08195|4F2_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P08238|HS90B_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P08670|VIME_HUMAN,12
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P08708|RS17_HUMAN,30
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P09234|RU1C_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P09493|TPM1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P10155|RO60_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P10599|THIO_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P10809|CH60_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P11021|GRP78_HUMAN,26
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P11047|LAMC1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P11142|HSP7C_HUMAN,12
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P12109|CO6A1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P12270|TPR_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P12814|ACTN1_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P13489|RINI_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P13674|P4HA1_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P14314|GLU2B_HUMAN,14
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P14625|ENPL_HUMAN,14
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P15880|RS2_HUMAN,13
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P16070|CD44_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P16401|H15_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P16402|H13_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P16403|H12_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P17980|PRS6A_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P19022|CADH2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P19338|NUCL_HUMAN,52
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P19784|CSK22_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P20810|ICAL_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P21333|FLNA_HUMAN,85
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P22314|UBA1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P24534|EF1B_HUMAN,15
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P24844|MYL9_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P25705|ATPA_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P26640|SYVC_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P26641|EF1G_HUMAN,11
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P27348|1433T_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P27797|CALR_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P27816|MAP4_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P27824|CALX_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P29692|EF1D_HUMAN,16
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P29966|MARCS_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P30050|RL12_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P30153|2AAA_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P30622|CLIP1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P31689|DNJA1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P35080|PROF2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P35221|CTNA1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P35579|MYH9_HUMAN,86
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P35606|COPB2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P35998|PRS7_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P38646|GRP75_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P40939|ECHA_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P43243|MATR3_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P43686|PRS6B_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P45973|CBX5_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P46777|RL5_HUMAN,39
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P46821|MAP1B_HUMAN,52
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P46940|IQGA1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P47756|CAPZB_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P48681|NEST_HUMAN,18
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P49321|NASP_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P49327|FAS_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P49411|EFTU_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P50454|SERPH_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P50914|RL14_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P50991|TCPD_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P51149|RAB7A_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P51571|SSRD_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P52655|TF2AA_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P52657|T2AG_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P53621|COPA_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P54105|ICLN_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P55072|TERA_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P55084|ECHB_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P55209|NP1L1_HUMAN,24
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P55884|EIF3B_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P56192|SYMC_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P60660|MYL6_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P61201|CSN2_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P61247|RS3A_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P61289|PSME3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P61978|HNRPK_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62191|PRS4_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62249|RS16_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62256|UBE2H_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62258|1433E_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62266|RS23_HUMAN,8
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62277|RS13_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62316|SMD2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62318|SMD3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62333|PRS10_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62805|H4_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62829|RL23_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62851|RS25_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62854|RS26_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62861|RS30_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62888|RL30_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P62917|RL8_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P63104|1433Z_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P67809|YBOX1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P67936|TPM4_HUMAN,9
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P68371|TBB4B_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P78527|PRKDC_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P78559|MAP1A_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P82650|RT22_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P82673|RT35_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|P83731|RL24_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q00325|MPCP_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q00610|CLH1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q00839|HNRPU_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q01105|SET_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q02952|AKA12_HUMAN,6
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q03135|CAV1_HUMAN,3
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q04637|IF4G1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q07065|CKAP4_HUMAN,14
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q07866|KLC1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q07954|LRP1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q07955|SRSF1_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q08945|SSRP1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q09666|AHNK_HUMAN,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q12797|ASPH_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q13094|LCP2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q13144|EI2BE_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q13200|PSMD2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q13263|TIF1B_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q13347|EIF3I_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q13409|DC1I2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q13509|TBB3_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q13561|DCTN2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q13885|TBB2A_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q14152|EIF3A_HUMAN,7
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q14195|DPYL3_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q14204|DYHC1_HUMAN,5
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q14247|SRC8_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q14257|RCN2_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q14315|FLNC_HUMAN,10
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q14444|CAPR1_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q14697|GANAB_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q14974|IMB1_HUMAN,4
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q15084|PDIA6_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q15181|IPYR_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q15185|TEBP_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q15293|RCN1_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q15370|ELOB_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q15417|CNN3_HUMAN,2
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q16643|DREB_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q3C1V1|CK091_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q562R1|ACTBL_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q5SSJ5|HP1B3_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q6NZI2|PTRF_HUMAN,18
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q6P2Q9|PRP8_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q7KZ85|SPT6H_HUMAN,1
Hs_CB660_1105,WAN1100528_OT2_CB660_HCW_P1G10,sp|Q7Z6E9|RBBP6_HUMAN,1
